epoch,cosine_proximity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,val_cosine_proximity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error
0,-0.9999999999940351,0.03165803962700071,0.1338354281337374,44.76814083359914,0.03165803962700071,-0.99999999891843,0.02843031154305885,0.14938329372936313,56.007300214386206,0.02843031154305885
1,-1.0,0.015562123397956115,0.09023790679963374,28.103489762077874,0.015562123397956115,-1.0,0.011188284228266966,0.08142949787618368,18.262515076165975,0.011188284228266966
2,-1.0,0.007284263131183786,0.06190964923199935,17.480864966055854,0.007284263131183786,-0.9999999997296075,0.011010764022373606,0.09713239769992897,34.34521725348788,0.011010764022373606
3,-1.0,0.007771686916578583,0.06342753124126708,18.140558123117334,0.007771686916578583,-0.999999999459215,0.006057174816111201,0.06244422497371962,16.851367356657544,0.006057174816111201
4,-1.0,0.006067404033831016,0.05676784783094741,16.054318973902973,0.006067404033831016,-0.9999999997296075,0.09333071876554253,0.28460169077787767,112.5803692263113,0.09333071876554253
5,-1.0,0.003582325158603607,0.041394431715328334,11.474159354855784,0.003582325158603607,-0.999999999459215,0.002338377189458627,0.04088836205319977,14.34898469074272,0.002338377189458627
6,-0.9999999999522805,0.001757430896526883,0.0281908862138051,7.769155760720458,0.001757430896526883,-0.9999999991888225,0.0014465917135701345,0.03121657244626645,11.044397384409935,0.0014465917135701345
7,-1.0,0.0007824734860535106,0.019451984785327562,5.3421647378913395,0.0007824734860535106,-0.99999999891843,0.0011910623461545754,0.027914981279857004,9.376247952874673,0.0011910623461545754
8,-0.9999999999522805,0.00028864361935140566,0.011587625250224026,3.3698803535007613,0.00028864361935140566,-0.9999999986480376,0.0001821553889082806,0.008966685917840013,4.1320232923219455,0.0001821553889082806
9,-1.0,0.00016772127232767367,0.00803374227416912,2.5223893257567727,0.00016772127232767367,-0.99999999891843,0.0001781641792750544,0.008987115613159256,4.091116956046191,0.0001781641792750544
10,-1.0,0.00035528654155379905,0.012719034582510691,3.667587646806959,0.00035528654155379905,-1.0,0.0014603105179806337,0.031739881652456725,9.71222535172028,0.0014603105179806337
11,-1.0,0.0007219217932522218,0.0184210964205237,5.087209752669536,0.0007219217932522218,-1.0,0.002022457084451197,0.038112208707696965,12.741870957459206,0.002022457084451197
