epoch,cosine_proximity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,val_cosine_proximity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error
0,-0.9999999999970175,0.03638811923278282,0.14755770097770243,50.93369334347104,0.03638811923278282,-0.9999999972960751,0.06286207049360681,0.22319398146108962,114.71795768064516,0.06286207049360681
1,-0.999999999809122,0.036965740932963,0.15137589094875634,52.797546131514835,0.036965740932963,-1.0,0.06234745036945247,0.22228103287798978,113.64098222471345,0.06234745036945247
2,-0.9999999997614025,0.04831467764636174,0.18827587639298296,63.51203012397237,0.04831467764636174,-1.0,0.06708242831442132,0.23010399151379035,122.48233677788635,0.06708242831442132
3,-0.9999999995705244,0.04856321785318455,0.1886352254326176,63.51454723168231,0.04856321785318455,-0.9999999991888225,0.08220883919282462,0.25111098184036673,141.8506125273568,0.08220883919282462
4,-0.9999999987592929,0.049273504027134485,0.18960859615981115,63.73629593418514,0.049273504027134485,-1.0,0.06515887187116459,0.2270030788094997,119.28350951416755,0.06515887187116459
5,-0.9999999986638538,0.04865112881608865,0.18861948219513577,63.51282800708319,0.04865112881608865,-1.0,0.05838797418267504,0.21303815588350838,99.78906601848229,0.05838797418267504
6,-0.9999999987592929,0.04832434635073476,0.18830440159079012,63.49571194432812,0.04832434635073476,-1.0,0.06471093182107963,0.22627704898341708,118.46194716043367,0.06471093182107963
7,-0.9999999990933294,0.047891558590816924,0.18770438647580379,63.34429952560856,0.047891558590816924,-1.0,0.061060242704841956,0.2198562191195653,110.46150341147501,0.061060242704841956
8,-0.9999999989501709,0.0474988574135563,0.18710611300495883,63.25855755952707,0.0474988574135563,-0.9999999913474403,0.06491200111550098,0.2266032641776263,118.83089584806739,0.06491200111550098
9,-0.9999999996182439,0.047071245031593024,0.18653916567153922,63.113642678297786,0.047071245031593024,-1.0,0.0645256728758203,0.225990348605654,117.97706863553658,0.0645256728758203
10,-0.9999999991887684,0.047265954933126686,0.18689012506812222,63.22213240688611,0.047265954933126686,-0.999999923478925,0.06923773718156094,0.23334231138280068,125.91457831612856,0.06923773718156094
11,-0.9999999987592929,0.04762250365042108,0.18737753718189218,63.329513690100036,0.04762250365042108,-0.999999910263492,0.06081206019536097,0.2193544824864596,109.786832335991,0.06081206019536097
12,-0.9999999976617442,0.047913403038847946,0.18780706257470584,63.42336616277516,0.047913403038847946,-1.0,0.0596811762887858,0.21682040888931245,106.21937049790553,0.0596811762887858
13,-0.9999999965641956,0.048191278082059266,0.1880768547050351,63.39979316915665,0.048191278082059266,-1.0,0.06170535113196737,0.22110093068326198,112.13079695408223,0.06170535113196737
14,-0.9999999963733176,0.048117290216705216,0.18803701524678426,63.48515547579874,0.048117290216705216,-1.0,0.07699555143751281,0.24420742342010382,136.0435268544326,0.07699555143751281
15,-0.9999999958961225,0.0478781810068088,0.18766274844329597,63.35754927119106,0.0478781810068088,-1.0,0.05846570849310773,0.20902463070665908,90.33265954480821,0.05846570849310773
16,-0.9999999958006835,0.04781864290576533,0.1877105549063598,63.36792503320667,0.04781864290576533,-1.0,0.0645109203199003,0.22595215679643038,118.08905700438078,0.0645109203199003
17,-0.999999995752964,0.04730200369637073,0.186898005177207,63.22416818259447,0.04730200369637073,-1.0,0.06151563037197287,0.22074129768106732,111.6604959465202,0.06151563037197287
18,-0.9999999931761108,0.047090299524625956,0.18655996417847162,63.23635407219477,0.047090299524625956,-1.0,0.06307042849853219,0.22354937461396268,115.2247672320291,0.06307042849853219
19,-0.9999999941305008,0.04714118960050902,0.18663580786713607,63.119753397850204,0.04714118960050902,-1.0,0.06723501882815798,0.23032979139287646,122.83157658921716,0.06723501882815798
20,-0.9999999957022621,0.04723624707550772,0.18674542063291233,63.214786038411866,0.04723624707550772,-1.0,0.0648808915134941,0.2265525782073663,118.77690735125562,0.0648808915134941
21,-0.9999999941245359,0.047367032524314796,0.18692824646685163,63.21757896600857,0.047367032524314796,-1.0,0.07390867772076637,0.23995145122373546,132.27323897174915,0.07390867772076637
22,-0.9999999949894519,0.04753623428063181,0.1872298432717718,63.29166973477636,0.04753623428063181,-1.0,0.05975055505637879,0.21699131206882077,106.47667916651857,0.05975055505637879
23,-0.9999999947508544,0.04760169685334303,0.1873052615373171,63.30027784682048,0.04760169685334303,-1.0,0.06516765214166899,0.22701738206952227,119.29942093295689,0.06516765214166899
