epoch,cosine_proximity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,val_cosine_proximity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error
0,-1.0,0.034873771753599264,0.15398129688923973,48.75498549972202,0.034873771753599264,-1.0,0.02251093814728836,0.1290391384879286,69.21550652093241,0.02251093814728836
1,-1.0,0.02398902668617899,0.12127065509632286,38.12097108166666,0.02398902668617899,-1.0,0.03111900519492511,0.15416622202212865,76.62117154300128,0.03111900519492511
2,-1.0,0.03252529386372261,0.14038724062485727,47.05707524776578,0.03252529386372261,-1.0,0.055271437022489635,0.20807262105951235,96.557166594637,0.055271437022489635
3,-1.0,0.03242189679923939,0.13288179565093383,46.119041720407736,0.03242189679923939,-1.0,0.061052731926301305,0.22005626070016093,116.69179279877912,0.061052731926301305
4,-1.0,0.03129435976389828,0.12859932231416935,46.12090039819904,0.03129435976389828,-1.0,0.06260098135434165,0.2228103307106693,112.92005596588109,0.06260098135434165
5,-1.0,0.031549537008591436,0.12483903269395549,45.74036507051767,0.031549537008591436,-1.0,0.07673732526370633,0.24381195488278914,129.91692070654102,0.07673732526370633
6,-1.0,0.02927016842991956,0.12034986547068831,43.80690602332853,0.02927016842991956,-1.0,0.06346958918485876,0.2253600665436002,107.5189541069617,0.06346958918485876
7,-1.0,0.03063084979560007,0.12272637520979904,44.99811175615751,0.03063084979560007,-1.0,0.061019406178113265,0.2196797477157994,109.06550514214702,0.061019406178113265
8,-1.0,0.021395820702528892,0.08997140623291701,33.7061196217216,0.021395820702528892,-1.0,0.04601050861377738,0.16705731001899368,70.05637962918867,0.04601050861377738
9,-1.0,0.015943558242200895,0.064890255842219,25.234770128528325,0.015943558242200895,-1.0,0.04663709626523321,0.17245005540547642,84.58039430467407,0.04663709626523321
10,-1.0,0.016035909054874033,0.06667666443406209,25.722677570502402,0.016035909054874033,-1.0,0.04606318854768308,0.17320209346988366,74.34229406406023,0.04606318854768308
11,-1.0,0.016964501767795116,0.07655475345371006,28.115472308080854,0.016964501767795116,-1.0,0.04742604416304196,0.18229855700528821,87.63687703992748,0.04742604416304196
12,-1.0,0.01867233820945539,0.08872446242700316,31.37615670096078,0.01867233820945539,-1.0,0.04580933657092728,0.17183664094668324,80.70970943570983,0.04580933657092728
13,-1.0,0.018005971762745238,0.08729808960135113,30.608191435629944,0.018005971762745238,-1.0,0.045621015155172494,0.16995899413474938,76.67029244250132,0.045621015155172494
14,-1.0,0.016693909227109893,0.07573396621203464,27.574947082886016,0.016693909227109893,-1.0,0.0458349498783098,0.17327002731030677,79.50557644494978,0.0458349498783098
