epoch,cosine_proximity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,val_cosine_proximity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error
0,-1.0,0.03673922364446918,0.15508628949981526,51.64832316120177,0.03673922364446918,-1.0,0.03888028963892249,0.17559406159195848,89.51229204264922,0.03888028963892249
1,-1.0,0.03620952089480946,0.15166867974850126,51.193661657452196,0.03620952089480946,-1.0,0.059612045116059276,0.21803553945321283,110.31689327879198,0.059612045116059276
2,-1.0,0.033678776657682735,0.14903334811654184,49.42274820281471,0.033678776657682735,-1.0,0.09522024113808998,0.23371075163879237,54.27475348078633,0.09522024113808998
3,-1.0,0.03080519498091714,0.1362599586125222,45.76819923177552,0.03080519498091714,-1.0,0.05849290738499618,0.21624731565454644,107.14369571124456,0.05849290738499618
4,-1.0,0.03279362452473451,0.13753052181136707,47.454704139982425,0.03279362452473451,-1.0,0.059183039045109735,0.2073980284617648,77.18354700021985,0.059183039045109735
5,-1.0,0.03215269157595416,0.12841852534509224,45.621361056345236,0.03215269157595416,-1.0,0.06626110285088031,0.2288523242954901,120.82128940427611,0.06626110285088031
6,-1.0,0.0308478390811487,0.1240370956717177,45.255235413071034,0.0308478390811487,-1.0,0.061868867037861666,0.22158084862591154,112.47267333880545,0.061868867037861666
7,-1.0,0.02907588392410363,0.11991088287455158,43.540822266613745,0.02907588392410363,-1.0,0.11427923889022963,0.29102402894227203,168.27197493728104,0.11427923889022963
8,-1.0,0.015967890566788927,0.08063714420956494,29.34015901776472,0.015967890566788927,-1.0,0.002393452825211807,0.035744736208214715,21.865796764342413,0.002393452825211807
9,-1.0,0.0008290536556254736,0.01815179448424726,7.153109837795217,0.0008290536556254736,-1.0,0.001360619238012441,0.02549239127628182,15.769413646571454,0.001360619238012441
10,-1.0,0.0007471510640072082,0.017114180891639685,6.191679908622644,0.0007471510640072082,-1.0,0.004639039224224666,0.05767935406926809,19.394888044789386,0.004639039224224666
11,-1.0,0.000932666869878453,0.019600617868160797,6.172740613313684,0.000932666869878453,-1.0,0.0012090002167089318,0.027336510066772134,11.101806228006058,0.0012090002167089318
12,-1.0,0.0017512813943871856,0.025899295210801036,7.556396132634525,0.0017512813943871856,-1.0,0.005873139163111908,0.06711180537077195,27.91069108418442,0.005873139163111908
13,-1.0,0.001558167878205755,0.025742409079577255,7.26619237080675,0.001558167878205755,-1.0,0.0007119432938933956,0.018480723675711148,7.117236842844147,0.0007119432938933956
14,-1.0,0.0007921866226248389,0.018174143707342882,5.153360801641423,0.0007921866226248389,-1.0,0.0015189847472232855,0.03130121263832505,10.19498431814403,0.0015189847472232855
15,-1.0,0.0003656394764027109,0.012195484644029926,3.610326148332105,0.0003656394764027109,-1.0,0.0003463684960370363,0.011939769029841228,5.269697176352215,0.0003463684960370363
16,-1.0,0.0002398194211829995,0.009513940592383799,2.9374881487534528,0.0002398194211829995,-1.0,0.00045117684626952605,0.015379596465149208,5.981614102849481,0.00045117684626952605
17,-1.0,0.00019032649108896257,0.007946095955999667,2.5631324373545397,0.00019032649108896257,-1.0,0.0002778265371332872,0.009873007287659217,4.698700254011465,0.0002778265371332872
18,-1.0,0.00017957245026684401,0.007537821966461317,2.469728699952088,0.00017957245026684401,-1.0,0.00026962248171821736,0.009508947645630112,4.6226555213463145,0.00026962248171821736
19,-1.0,0.00017803333493413343,0.007490292426537977,2.4583299035217157,0.00017803333493413343,-1.0,0.00027554879737678604,0.009773208211546567,4.64467234404661,0.00027554879737678604
20,-1.0,0.00018674084200845457,0.007849157137634576,2.5476781645267343,0.00018674084200845457,-1.0,0.0002481135133016054,0.00859190724042292,4.35286937829351,0.0002481135133016054
21,-1.0,0.00037189114754141117,0.011616055297713996,3.4668958444311406,0.00037189114754141117,-1.0,0.00024261123921090686,0.00863012286715858,4.154541057265444,0.00024261123921090686
22,-1.0,0.0004821167130515814,0.013315186320137897,3.8681033198285286,0.0004821167130515814,-1.0,0.0009253225485222369,0.023984443716364743,7.691813780425255,0.0009253225485222369
23,-1.0,0.00044131179300339814,0.013145042363435873,3.757425429912278,0.00044131179300339814,-0.9999999997634066,0.0004179593540346962,0.01501518454870591,5.826350794522594,0.0004179593540346962
24,-1.0,0.0002956583231876222,0.010635507313876203,3.1475060136430946,0.0002956583231876222,-1.0,0.0002213760244076006,0.008114633812253007,3.99169123460052,0.0002213760244076006
25,-1.0,0.00016129991887962715,0.00707183291262758,2.286077645345721,0.00016129991887962715,-1.0,0.0002623310889969897,0.00960341655655318,4.258242308603389,0.0002623310889969897
26,-1.0,0.00014699583386247906,0.006483524727076106,2.1322565410028016,0.00014699583386247906,-1.0,0.0002110701693989201,0.007866744822295721,3.6493171147594445,0.0002110701693989201
27,-1.0,0.00013054955301418435,0.005674272154550837,1.928601943691999,0.00013054955301418435,-1.0,0.00020841693266369557,0.007745526976189475,3.611445643930892,0.00020841693266369557
28,-1.0,0.00012732916169787254,0.00551665272437407,1.8880003114983772,0.00012732916169787254,-1.0,0.0002155436050971803,0.008272767296221466,3.720322518636662,0.0002155436050971803
29,-1.0,0.00012886532927128722,0.005630606144325552,1.9069140656339785,0.00012886532927128722,-1.0,0.0002007803256353593,0.007264811910237607,3.504461048816803,0.0002007803256353593
30,-1.0,0.00013871941517963133,0.006139172302698355,2.0177567389418787,0.00013871941517963133,-1.0,0.00034865295745137645,0.01303490377913871,4.781335680789639,0.00034865295745137645
31,-1.0,0.00017386695521837416,0.007444964335848756,2.2991888149577377,0.00017386695521837416,-1.0,0.001037991585017889,0.026027934278842344,8.275283411267733,0.001037991585017889
32,-1.0,0.0002748443272774715,0.009967164096905047,2.9003559383953514,0.0002748443272774715,-1.0,0.00023844106500239584,0.009510701054886463,3.995767349827753,0.00023844106500239584
33,-1.0,0.0001379684083632545,0.006238514487928701,1.9893942202691408,0.0001379684083632545,-1.0,0.00022011389943416866,0.009164813323432159,3.8107764998069054,0.00022011389943416866
34,-1.0,0.00012328855621257897,0.005597407900380409,1.8126105546831994,0.00012328855621257897,-1.0,0.00019754464873377318,0.008254711824139331,3.466564294127185,0.00019754464873377318
35,-1.0,0.0001113905583584753,0.004923618406365857,1.6497964075036964,0.0001113905583584753,-1.0,0.00017032083791659587,0.006681524168245541,2.9686209516008817,0.00017032083791659587
36,-1.0,0.00010633629149453064,0.004650172077479111,1.5621039544638318,0.00010633629149453064,-1.0,0.00016907020091791927,0.006773134629965105,2.9883286101912048,0.00016907020091791927
37,-1.0,0.00010346783744442131,0.004490670051450394,1.5208715328372118,0.00010346783744442131,-1.0,0.0001648292120185135,0.006501547140750568,2.9125008833181902,0.0001648292120185135
38,-1.0,0.00010382412562159832,0.004520578114681686,1.519115363462943,0.00010382412562159832,-1.0,0.00019061567231632844,0.007994262131094998,3.2859140094765733,0.00019061567231632844
39,-1.0,0.0001079669486445597,0.004884636474711308,1.6037597902184402,0.0001079669486445597,-1.0,0.0001626543646227471,0.006393598353195548,2.860720614045816,0.0001626543646227471
40,-1.0,0.0001151302561528716,0.005360019772691237,1.692600500974352,0.0001151302561528716,-1.0,0.00015734641107563867,0.006406813604202146,2.7788138757321192,0.00015734641107563867
41,-1.0,0.00013371371718124051,0.005961061570786866,1.8199085238936068,0.00013371371718124051,-1.0,0.00017769291501482136,0.007808642722386365,2.9435768693913675,0.00017769291501482136
42,-1.0,0.00015893798417862377,0.006506735926542002,1.9304268034154068,0.00015893798417862377,-1.0,0.00013883206203035161,0.006004558037517596,2.7689164512245994,0.00013883206203035161
43,-1.0,9.629729439610301e-05,0.004618689690292262,1.4300401337927569,9.629729439610301e-05,-1.0,0.0001296641273726257,0.005844935677564846,2.386803162885449,0.0001296641273726257
44,-1.0,8.876267924229486e-05,0.00424389925927263,1.2922735936289165,8.876267924229486e-05,-1.0,0.00011954274648452484,0.0052662757954126905,2.1051399670615223,0.00011954274648452484
45,-1.0,8.468250096854085e-05,0.004034910157422144,1.2151781234378543,8.468250096854085e-05,-1.0,0.00012822555754081594,0.005994346207084342,2.422753812910512,0.00012822555754081594
46,-1.0,8.18400426077903e-05,0.0038792248455421243,1.1685611487389327,8.18400426077903e-05,-1.0,0.00012196039340975962,0.005516378851045004,2.1621202255802787,0.00012196039340975962
47,-1.0,8.11133222901564e-05,0.003842110542987313,1.153239327339581,8.11133222901564e-05,-1.0,0.00011876900194749222,0.005518837115796812,2.328324008062334,0.00011876900194749222
48,-1.0,8.166190648006786e-05,0.003906894152509158,1.1749717836055513,8.166190648006786e-05,-1.0,0.00012084141465975256,0.0054107097472371295,2.0836853255014227,0.00012084141465975256
49,-1.0,8.249512990935515e-05,0.004036107621662932,1.1929113623974827,8.249512990935515e-05,-1.0,0.00011393030953425069,0.005303385316573563,2.4015291912683456,0.00011393030953425069
50,-1.0,8.604568573754595e-05,0.004344587422947429,1.2766787389173548,8.604568573754595e-05,-1.0,0.00018457782743376227,0.00828214415563215,2.8072925723913813,0.00018457782743376227
51,-1.0,8.696042787505918e-05,0.004431695375877647,1.2938066166163624,8.696042787505918e-05,-1.0,0.00010744430604723262,0.004861991368904858,1.8993309646684318,0.00010744430604723262
52,-1.0,8.218403694680132e-05,0.004176618262551294,1.222646190567198,8.218403694680132e-05,-1.0,0.00010963990941148215,0.004954545733051257,1.8458391786601815,0.00010963990941148215
53,-1.0,7.913822401335726e-05,0.003988869389072191,1.1722826720775292,7.913822401335726e-05,-1.0,0.00010657684031636803,0.004939799762624314,1.8498923869791402,0.00010657684031636803
54,-1.0,7.609356521262512e-05,0.003787708232339592,1.1159920480658718,7.609356521262512e-05,-1.0,0.00010614030386015454,0.004841467871024111,1.7958161024456494,0.00010614030386015454
55,-1.0,7.4314328109449e-05,0.003670346081533677,1.09023708253316,7.4314328109449e-05,-1.0,0.00010596615661818229,0.004957559058003852,1.8757017075863376,0.00010596615661818229
56,-1.0,7.302111951092376e-05,0.003575546327432674,1.0621720801898173,7.302111951092376e-05,-1.0,0.00010349941644796301,0.004766171590166564,1.8213942692440024,0.00010349941644796301
57,-1.0,7.361292539714812e-05,0.0036329253639723878,1.074861562952925,7.361292539714812e-05,-1.0,0.00011451447774422024,0.005546204037441515,2.0360037814735996,0.00011451447774422024
58,-1.0,7.449712564549585e-05,0.0036982539991811123,1.100106814941347,7.449712564549585e-05,-1.0,0.00012046011465176066,0.0057915111969092815,2.0072993103289085,0.00012046011465176066
59,-1.0,7.568755596794156e-05,0.003817090599755492,1.126324245295645,7.568755596794156e-05,-1.0,0.00010724581973348177,0.005121206744701549,1.8803577194614047,0.00010724581973348177
60,-1.0,7.619225253620926e-05,0.0038935184277210095,1.1419652653241534,7.619225253620926e-05,-1.0,0.00010062285874181838,0.004666384782321035,1.7560826643080423,0.00010062285874181838
61,-1.0,7.50058013084681e-05,0.003825829586075665,1.126714599833418,7.50058013084681e-05,-1.0,9.951858135788057e-05,0.004618396190187078,1.7428366643090676,9.951858135788057e-05
62,-1.0,7.358804912615566e-05,0.003703889718350542,1.0886835458966413,7.358804912615566e-05,-1.0,0.00011571066338480697,0.00581613773371333,2.0704951660133535,0.00011571066338480697
63,-1.0,7.1914579267635e-05,0.0035914103710249883,1.0633123747611124,7.1914579267635e-05,-1.0,0.00010698125472709742,0.005156770353664958,1.8599832251283512,0.00010698125472709742
64,-1.0,7.109961721948588e-05,0.003535459115637584,1.0462723365121107,7.109961721948588e-05,-1.0,0.00011008142510808433,0.00530566184869026,1.866110998610109,0.00011008142510808433
65,-1.0,7.013199823363975e-05,0.003479766889298435,1.0359616650740504,7.013199823363975e-05,-1.0,0.0001047691326377997,0.0049661732267079805,1.7995725397959559,0.0001047691326377997
66,-1.0,7.019319669604424e-05,0.003485000096163639,1.0360964160756465,7.019319669604424e-05,-1.0,0.00010709997032722002,0.005084521701892926,1.8033332131826272,0.00010709997032722002
67,-1.0,7.079300807113631e-05,0.0035340026360725593,1.0461465961252536,7.079300807113631e-05,-1.0,0.00010437947854387468,0.004973023323657618,1.81583914609411,0.00010437947854387468
68,-1.0,7.108967884767563e-05,0.003558830567268612,1.0548293051792437,7.108967884767563e-05,-1.0,9.988339033567287e-05,0.004604942607640563,1.6896321672131869,9.988339033567287e-05
69,-1.0,7.138085558548267e-05,0.003593027922444834,1.0636188409195442,7.138085558548267e-05,-1.0,0.00012111784954054114,0.005866644490441043,1.9755320271182946,0.00012111784954054114
70,-1.0,7.239356906140475e-05,0.0036868918398294988,1.0920118977613738,7.239356906140475e-05,-1.0,0.00010415308451355291,0.004944988079919623,1.7553379719879934,0.00010415308451355291
71,-1.0,7.097816110671487e-05,0.003568937122266789,1.05612997215093,7.097816110671487e-05,-1.0,0.00010407649198126134,0.004838311314940751,1.7012935212356766,0.00010407649198126134
72,-1.0,6.990478482668148e-05,0.003507278349205352,1.040570798160614,6.990478482668148e-05,-1.0,0.00010950319702394291,0.0052257941110181875,1.7967535333049376,0.00010950319702394291
73,-1.0,6.925909748775921e-05,0.003462924126396783,1.0329789476392268,6.925909748775921e-05,-1.0,0.00010416961011399554,0.00482025509158866,1.7104824567131798,0.00010416961011399554
74,-1.0,6.884218815227198e-05,0.0034385473543019863,1.024050825355588,6.884218815227198e-05,-1.0,0.00010557136364026293,0.004979350175060277,1.7566472301072158,0.00010557136364026293
75,-1.0,6.849682771462858e-05,0.0034183407773109736,1.0173945505469328,6.849682771462858e-05,-1.0,0.00010355577548472785,0.004828475803323117,1.7160372997702502,0.00010355577548472785
76,-1.0,6.874803573164652e-05,0.0034333444876870813,1.022146305818393,6.874803573164652e-05,-1.0,9.927509583286302e-05,0.004576917446221996,1.6735174067134657,9.927509583286302e-05
77,-1.0,6.901760401861318e-05,0.0034585757592535925,1.0296742079912318,6.901760401861318e-05,-1.0,0.00010645060649865237,0.004947090149648632,1.727693440050926,0.00010645060649865237
78,-1.0,6.966712471218769e-05,0.0034997120437165454,1.036601489163471,6.966712471218769e-05,-1.0,0.00010191431860822546,0.004729768534082426,1.6941585102059666,0.00010191431860822546
79,-1.0,6.954349055283659e-05,0.00352067049445474,1.0458411832794656,6.954349055283659e-05,-1.0,0.00010189296118086505,0.004577577593530387,1.6214319919438007,0.00010189296118086505
80,-1.0,6.902858683989466e-05,0.0034510234688880045,1.0200497653354905,6.902858683989466e-05,-1.0,0.00011231342575302814,0.00539249768732171,1.8234856607625327,0.00011231342575302814
81,-1.0,6.870081802407312e-05,0.003441294952705111,1.0198849493066817,6.870081802407312e-05,-1.0,0.00010407769124114916,0.004931243694176661,1.7598868812283073,0.00010407769124114916
82,-1.0,6.83035981495671e-05,0.003418771642399358,1.018731722755375,6.83035981495671e-05,-1.0,0.00010439043755056763,0.004847965467478821,1.711081287122023,0.00010439043755056763
