epoch,cosine_proximity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,val_cosine_proximity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error
0,-1.0,0.043264420156609217,0.1774272261133843,59.68737298632849,0.043264420156609217,-1.0,0.05836898623932674,0.21524030507574143,106.62494809329425,0.05836898623932674
1,-1.0,0.033003136281493546,0.14181369431829463,49.18731003876534,0.033003136281493546,-1.0,0.04687675538567627,0.19461961227028438,97.78137436107768,0.04687675538567627
2,-1.0,0.028728908260882063,0.1244874100163784,42.82022290796466,0.028728908260882063,-1.0,0.07876545480096796,0.21295747918433022,53.266483104631185,0.07876545480096796
3,-1.0,0.030896717770184042,0.12594891277020473,44.410090900236945,0.030896717770184042,-1.0,0.04987240179690345,0.1971217877708686,92.63634447487684,0.04987240179690345
4,-1.0,0.026565545248294103,0.11683373820089775,41.93898919405924,0.026565545248294103,-1.0,0.03661319853482873,0.17425992774378654,82.68639730048443,0.03661319853482873
5,-1.0,0.0073576293569286525,0.05342970554261826,16.969015686363466,0.0073576293569286525,-1.0,0.0009360275685097092,0.023659847278558806,10.329763845644356,0.0009360275685097092
6,-1.0,0.0005984871923911958,0.015280880146930896,4.7261393077498175,0.0005984871923911958,-1.0,0.0008935959326071775,0.023036957163652044,9.225031966016621,0.0008935959326071775
7,-1.0,0.00035385069708368527,0.011930050556066784,3.7247000365726106,0.00035385069708368527,-1.0,0.0004153073097888522,0.011866703363854215,5.967668678796356,0.0004153073097888522
8,-1.0,0.00031280868916915835,0.010876335399185743,3.3655982797492405,0.00031280868916915835,-1.0,0.00039938847420451705,0.011420371315091096,5.753049435141,0.00039938847420451705
9,-1.0,0.00029598433686862333,0.010408926551776183,3.2262241961212195,0.00029598433686862333,-1.0,0.00040868528855895624,0.011883126791996492,5.840835761104591,0.00040868528855895624
10,-1.0,0.0002977035874036899,0.010518348123621934,3.228397712774327,0.0002977035874036899,-1.0,0.00042494186270011097,0.012109331161878012,5.7742718949952,0.00042494186270011097
11,-1.0,0.0003077156667051835,0.01087754680561906,3.2360103236635775,0.0003077156667051835,-1.0,0.00035182296423111315,0.010062960480839682,4.607861360139471,0.00035182296423111315
12,-1.0,0.000443304412390581,0.013369536641421305,3.7121485766930253,0.000443304412390581,-1.0,0.0032111467945423844,0.043477003507502006,16.598782975510765,0.0032111467945423844
13,-1.0,0.0004932016829506503,0.0145795580634392,3.9592632769941836,0.0004932016829506503,-0.9999999998817033,0.0009504408859627016,0.02295270555332907,7.348762595487918,0.0009504408859627016
14,-1.0,0.0004896268171178408,0.014320607771940878,3.8923886378824877,0.0004896268171178408,-1.0,0.00035280938009685394,0.0106054802795147,4.267652153056236,0.00035280938009685394
15,-1.0,0.00028643113280887547,0.01053246552535175,2.976860001947929,0.00028643113280887547,-1.0,0.00034454213792237294,0.01016460638414083,4.208125467303119,0.00034454213792237294
16,-1.0,0.0002379972682007285,0.009209932459805842,2.6597968062848665,0.0002379972682007285,-1.0,0.00039697751064913817,0.012661201485411824,4.779941436620485,0.00039697751064913817
17,-1.0,0.00021733298211411262,0.008483606797389263,2.5094062764733502,0.00021733298211411262,-1.0,0.00031644467970909937,0.009175188191444196,3.9228394662215145,0.00031644467970909937
18,-1.0,0.0001998025518534329,0.0077250282057859925,2.3297968295445464,0.0001998025518534329,-1.0,0.00030693854419855165,0.00878142848740793,3.8154597924591833,0.00030693854419855165
19,-1.0,0.0001979935723592238,0.007659820728758916,2.318411556004822,0.0001979935723592238,-1.0,0.00033884673214541695,0.010492607151869254,4.2712651618587625,0.00033884673214541695
20,-1.0,0.00020201346334391515,0.00789686850532386,2.3732232739217345,0.00020201346334391515,-1.0,0.00028976632965314604,0.007979928385936355,3.6984056330011086,0.00028976632965314604
21,-1.0,0.00021833637314319098,0.008568309443125076,2.555072725484274,0.00021833637314319098,-1.0,0.00030378584443874207,0.008491398553808384,3.652300937134516,0.00030378584443874207
22,-1.0,0.0002680681226460493,0.010164676947029406,2.940424574176043,0.0002680681226460493,-1.0,0.0003857267805047846,0.011613204256296876,4.217103321625959,0.0003857267805047846
23,-1.0,0.0002735754753122229,0.009849900879992943,2.86617487510622,0.0002735754753122229,-1.0,0.00028610617145389633,0.007826749150629909,3.509387993224457,0.00028610617145389633
24,-1.0,0.0002083216456596257,0.00828686022184079,2.5275837695207897,0.0002083216456596257,-1.0,0.00030403304635088303,0.009985434966384182,4.054106329465541,0.00030403304635088303
25,-1.0,0.00018143772999536432,0.007279774917358118,2.254567374352786,0.00018143772999536432,-1.0,0.0002619145035234153,0.007729601485721781,3.7159969588329207,0.0002619145035234153
26,-1.0,0.00016480623054531941,0.006550149015140013,2.0688018115484805,0.00016480623054531941,-1.0,0.0002587333731820248,0.007674949132233461,3.580049095391754,0.0002587333731820248
27,-1.0,0.0001555866916340475,0.006122303436901015,1.9512622261691577,0.0001555866916340475,-1.0,0.000260231266198494,0.007875986007917044,3.5250214785464196,0.000260231266198494
28,-1.0,0.00015191007377868298,0.005944033047221163,1.9050025640740107,0.00015191007377868298,-1.0,0.0002560873877325334,0.007547087009535663,3.409216784538613,0.0002560873877325334
29,-1.0,0.00015555627946990905,0.006171579878639326,1.9542917400292823,0.00015555627946990905,-1.0,0.0002644396162533898,0.00831408302891426,3.7567692806134656,0.0002644396162533898
30,-1.0,0.00016431351469091402,0.006622043394124565,2.084419979678114,0.00016431351469091402,-1.0,0.000287343449540266,0.00969158647199583,4.19630125801253,0.000287343449540266
31,-1.0,0.00016985700613930208,0.006911867505980039,2.143613534526047,0.00016985700613930208,-1.0,0.0002770923115386824,0.00919642289089124,4.588805771631122,0.0002770923115386824
32,-1.0,0.00018708595346899942,0.007715377603043108,2.382015354030276,0.00018708595346899942,-1.0,0.0003252755963107028,0.011376999651045156,4.362254226853295,0.0003252755963107028
33,-1.0,0.00016445095759177393,0.0067698877423858165,2.1070605123165342,0.00016445095759177393,-1.0,0.00029797851549416836,0.010105596278454271,4.041892104828902,0.00029797851549416836
34,-1.0,0.0001506592723369295,0.0062307851491572855,1.977858270136213,0.0001506592723369295,-1.0,0.0002364052435519057,0.007562114743329426,3.548847784697249,0.0002364052435519057
35,-1.0,0.00014326909845889752,0.005878916750355627,1.8808093328609568,0.00014326909845889752,-1.0,0.00022872344592873088,0.007179657633299906,3.5176941815131038,0.00022872344592873088
36,-1.0,0.00013722705660665122,0.0055605420204564975,1.8029458871984112,0.00013722705660665122,-1.0,0.00023171402552198724,0.007533579688362919,3.5252421177376556,0.00023171402552198724
37,-1.0,0.00013415863406680023,0.0053763061659100695,1.742113645201419,0.00013415863406680023,-1.0,0.00023965253358639943,0.008003302098856302,3.6630259748555662,0.00023965253358639943
38,-1.0,0.00013515758722683452,0.005452550947992376,1.7606544326000104,0.00013515758722683452,-1.0,0.00022676171025798618,0.007141608534935838,3.436047885111719,0.00022676171025798618
39,-1.0,0.00013692694093040845,0.0055892435371296045,1.8033824642867127,0.00013692694093040845,-1.0,0.00022629984816238536,0.007270441545310306,3.4476860428721703,0.00022629984816238536
40,-1.0,0.00013958691247736683,0.005796336724260001,1.8581530939676716,0.00013958691247736683,-1.0,0.00025816470442836386,0.009032013941860408,3.749706903192116,0.00025816470442836386
41,-1.0,0.00014442299852075293,0.0060987094780236804,1.9114597476480124,0.00014442299852075293,-1.0,0.00022074507202560385,0.007228160358602057,3.623945802678324,0.00022074507202560385
42,-1.0,0.0001423669650593369,0.006017837278924236,1.9080614134762506,0.0001423669650593369,-1.0,0.00029471260905697703,0.010834435713304476,4.224726778067709,0.00029471260905697703
43,-1.0,0.00013532977411866417,0.005726241978938084,1.8346761155730937,0.00013532977411866417,-1.0,0.000227146544792406,0.008110238081660214,3.621691964725141,0.000227146544792406
44,-1.0,0.00012964916350274692,0.00541714656672121,1.7491050664860217,0.00012964916350274692,-1.0,0.00022285003898853646,0.007876054039354369,3.5068478361215747,0.00022285003898853646
45,-1.0,0.00012413786454156528,0.00511243215731555,1.6636176128580715,0.00012413786454156528,-1.0,0.00020681071230010012,0.006868207219223404,3.2667945816390467,0.00020681071230010012
46,-1.0,0.00012102755963699262,0.004925902881388116,1.6071812195511856,0.00012102755963699262,-1.0,0.00020911362767964673,0.007124377266185156,3.354948752792354,0.00020911362767964673
47,-1.0,0.00012050879673446992,0.004906910558645692,1.5984265229867225,0.00012050879673446992,-1.0,0.0002071974449863217,0.007017365128814811,3.3507307494433634,0.0002071974449863217
48,-1.0,0.00012155378448731698,0.004977009343885096,1.6206325119186527,0.00012155378448731698,-1.0,0.00020341618023535842,0.006865723010523312,3.282726822407752,0.00020341618023535842
49,-1.0,0.00012217657916887997,0.005058869632640898,1.6363040456361462,0.00012217657916887997,-1.0,0.00020231485274707295,0.00685296847920961,3.3496087885186867,0.00020231485274707295
50,-1.0,0.0001257551086737105,0.005349865991832846,1.7119789619519765,0.0001257551086737105,-1.0,0.0002002756387028372,0.00688420829983961,3.2219080677578664,0.0002002756387028372
51,-1.0,0.00012470550090476473,0.005338124050307914,1.7046714266389795,0.00012470550090476473,-1.0,0.00021967090787379897,0.008285287691600808,3.8308808107973666,0.00021967090787379897
52,-1.0,0.00011974863810264938,0.005063437457385848,1.6451968811677937,0.00011974863810264938,-1.0,0.00019435568467889093,0.006841777304732955,3.149123133969503,0.00019435568467889093
53,-1.0,0.00011624117425493726,0.004882452395400473,1.577523371002392,0.00011624117425493726,-1.0,0.00019105801811038236,0.00680532112193743,3.2482085997232946,0.00019105801811038236
54,-1.0,0.00011414550101309638,0.00477479964311563,1.55097671446873,0.00011414550101309638,-1.0,0.00019187306115972942,0.006879689867959706,3.2060854789857185,0.00019187306115972942
55,-1.0,0.00011107968625054276,0.004594847094523913,1.4953693001097907,0.00011107968625054276,-1.0,0.00018711549516692074,0.006559873951970264,3.1531775869050986,0.00018711549516692074
56,-1.0,0.00010963985571249184,0.004524851992678793,1.4756130881508738,0.00010963985571249184,-1.0,0.00018744647797130893,0.006563503232602107,3.2032882683940267,0.00018744647797130893
57,-1.0,0.00011000241915645302,0.004563914365975118,1.490697255366022,0.00011000241915645302,-1.0,0.00018309197486050493,0.0063769672240777805,3.0652829225116727,0.00018309197486050493
58,-1.0,0.0001105688014917014,0.00461416346647082,1.4932454448835475,0.0001105688014917014,-1.0,0.0001830610519911343,0.006413702161991633,3.099321948322656,0.0001830610519911343
59,-1.0,0.00011065194263316778,0.004691329197401229,1.5194110218214636,0.00011065194263316778,-1.0,0.0001767633078578381,0.006171661855028173,2.906425440923195,0.0001767633078578381
60,-1.0,0.00011130513487680324,0.004698321475673719,1.5031183310022704,0.00011130513487680324,-1.0,0.00019611996280899873,0.0072997529207519405,3.3110922104176024,0.00019611996280899873
61,-1.0,0.00011093871045558198,0.004697830160655229,1.504163298864558,0.00011093871045558198,-1.0,0.00017935514400001782,0.006271487891437448,3.2111326787638736,0.00017935514400001782
62,-1.0,0.00010858940368380236,0.004554749363583641,1.4755922023015884,0.00010858940368380236,-1.0,0.0001793077564513611,0.006382083940405007,3.1566986638829766,0.0001793077564513611
63,-1.0,0.00010703832942496352,0.004527650005306442,1.4726571643236193,0.00010703832942496352,-1.0,0.00017371576527102029,0.00614845261547048,3.0173265653458268,0.00017371576527102029
64,-1.0,0.00010603141943732744,0.004409277201964538,1.4420106110705238,0.00010603141943732744,-1.0,0.0001743261509561318,0.006250864922258869,2.995405609221711,0.0001743261509561318
65,-1.0,0.0001050927825677003,0.004342380667830896,1.408531510451152,0.0001050927825677003,-1.0,0.00017305155838055137,0.006190240977536374,2.97149360257639,0.00017305155838055137
66,-1.0,0.00010504513402122322,0.004347133348852747,1.4136243598652625,0.00010504513402122322,-1.0,0.00017181098825085156,0.006073455524828622,2.9837206742362663,0.00017181098825085156
67,-1.0,0.00010540132509385582,0.004388094162822426,1.4264122133825252,0.00010540132509385582,-1.0,0.0001745337894227504,0.006257531770748206,3.0082530467003914,0.0001745337894227504
68,-1.0,0.00010538416946053898,0.0043870462816043634,1.4173910742555227,0.00010538416946053898,-0.9999999998817033,0.0001800890624695822,0.006648750813334107,3.246902878980039,0.0001800890624695822
